,trial_id,discovery_date,title,summary,link,published_date,source,relevant,Sources__source_id,Sources__name,Sources__link
158,437647,2022-12-16 13:52:31.855338,Peripheral Immunological Effects of High-dose Vitamin D Treatment in Healthy Subjects,<b>Condition</b>:    Vitamin d Deficiency<br /><b>Interventions</b>:    Drug: Vitamin D;   Drug: Placebo<br /><b>Sponsor</b>:    Centre Hospitalier Universitaire de Nīmes<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05654818?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-12-16 12:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
159,436950,2022-12-15 12:40:57.014223,"A Multi-center, Open-label, Single-arm, Before and After Switch Study to Evaluate the Efficacy, Safety and Tolerability of Alemtuzumab in Pediatric Patients with Relapsing Remitting Multiple Sclero...","<p>EudraCT Number: 2016-003100-30<br />Sponsor Protocol Number: EFC13429<br />Sponsor Name: Genzyme Corporation<br />Start Date: 2017-04-04<br />Medical condition: Multiple Sclerosis<br />Disease: <br />Version: 19.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10028245<br />Term: Multiple sclerosis<br />Level: PT<br /><br />Population Age: Children, Adolescents, Under 18<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/ES"">ES</a> (Temporarily Halted), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/DE"">DE</a> (Prematurely Ended), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/GB"">GB</a> (GB - no longer in EU/EEA), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/NO"">NO</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/GR"">GR</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/PT"">PT</a> (Temporarily Halted), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/NL"">NL</a> (Prematurely Ended), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/BE"">BE</a> (Prematurely Ended), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/BG"">BG</a> (Temporarily Halted), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/3rd"">Outside EU/EEA</a>, <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/FR"">FR</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/PL"">PL</a> (Temporarily Halted), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/AT"">AT</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-003100-30/IT"">IT</a> (Prematurely Ended)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2016-003100-30,,17,,17,WHO XML import,https://trialsearch.who.int/
160,436537,2022-12-14 14:10:44.983240,Silent Progression Activity Monitoring - SPAM Study,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Other: NO INTERVENTION<br /><b>Sponsor</b>:    Centre Hospitalier Universitaire de Nice<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05650281,2022-08-08 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
161,436100,2022-12-13 13:50:56.957492,"The Relationships Between Personal Identity, Autobiographical Memory and Future Thinking in People With Multiple Sclerosis","<b>Conditions</b>:    Multiple Sclerosis, Relapsing-Remitting;   Healthy Controls<br /><b>Intervention</b>:    Behavioral: Neuropsychological tests and psychological questionnaires<br /><b>Sponsors</b>:    Centre d'Investigation Clinique et Technologique 805;   University Paris 8 Vincennes Saint Denis;   ARSEP foundation<br /><b>Recruiting</b>",https://clinicaltrials.gov/ct2/show/NCT05648292,2022-05-12 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
162,434400,2022-12-09 14:21:13.617512,Nomad P-KAFO Study,"<b>Conditions</b>:    Cerebrovascular Accident;   Post-polio Syndrome;   Spinal Cord Injuries;   Multiple Sclerosis;   Muscular Dystrophy;   Paralysis<br /><b>Intervention</b>:    Device: Indego Nomad® Powered Knee-Ankle-Foot Orthosis (P-KAFO) (Parker Hannifin Corp., Cleveland, OH)<br /><b>Sponsor</b>:    Shirley Ryan AbilityLab<br /><b>Not yet recruiting</b>",https://clinicaltrials.gov/ct2/show/NCT05644522,2022-11-28 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
163,433982,2022-12-08 14:20:46.612312,The Reliability and Validity of the L-test in Patients With Multiple Sclerosis,<b>Condition</b>:    Multiple Sclerosis<br /><b>Interventions</b>:    Other: L test;   Other: Timed Up and Go test;   Other: 10 meter walk test;   Other: Six Minute Walk Test;   Other: The timed 360° turn test<br /><b>Sponsor</b>:    Gazi University<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/show/NCT05641714,2022-11-24 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
164,433759,2022-12-07 23:25:07.521692,A Multicenter Study to Assess Response to Influenza Vaccine in Multiple Sclerosis Participants Treated With Ofatumumab,,https://clinicaltrials.gov/ct2/show/NCT04667117,2020-08-12 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
165,433600,2022-12-07 14:32:28.633066,Physical Activity in Persons Newly Diagnosed With Multiple Sclerosis,<b>Condition</b>:    Multiple Sclerosis (MS)<br /><b>Intervention</b>:    Behavioral: Physical activity behavioral intervention in persons newly diagnosed with MS<br /><b>Sponsor</b>:    University of Alabama at Birmingham<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05641532,2022-11-14 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
166,433247,2022-12-06 15:04:19.709460,The Effect of Augmented Reality Based Telerehabilitation Application on Neuromuscular and Sensorimotor Parameters in Multiple Sclerosis Patients,<b>Condition</b>:    Multiple Sclerosis<br /><b>Interventions</b>:    Other: Augmented Reality Based Telerehabilitation Application;   Other: Training face-to-face<br /><b>Sponsor</b>:    Ankara Yildirim Beyazıt University<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/show/NCT05639517,2022-11-26 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
167,431629,2022-12-02 15:20:34.418148,A Single-Site Tissue Repository Providing Annotated Biospecimens for Approved Investigator-directed Biomedical Research Initiatives,<b>Conditions</b>:    Age-Related Macular Degeneration;   Allergies;   Alpha-Gal Syndrome;   Alzheimer Disease;   Amyloidosis;   Ankylosing Spondylitis;   Arthritis;   Alopecia Areata;   Asthma;   Atopic Dermatitis;   Autism;   Autoimmune Hepatitis;   Behcet's Disease;   Beta-Thalassemia;   Cancer;   Celiac Disease;   Kidney Diseases;   COPD;   Crohn Disease;   Cystic Fibrosis;   Diabetes;   Dravet Syndrome;   DMD;   Fibromyalgia;   Graves Disease;   Thyroid Diseases;   Hepatitis;   Hidradenitis Suppurativa;   ITP;   Leukemia;   ALS;   Lupus or SLE;   Lymphoma;   Multiple Sclerosis;   Myasthenia Gravis;   Heart Diseases;   Parkinson Disease;   Pemphigus Vulgaris;   Cirrhosis;   Psoriasis;   Schizophrenia;   Scleroderma;   Sickle Cell Disease;   Stroke;   Ulcerative Colitis;   Vasculitis;   Vitiligo<br /><b>Intervention</b>:    Diagnostic Test: Specimen sample<br /><b>Sponsor</b>:    Sanguine Biosciences<br /><b>Recruiting</b>,https://clinicaltrials.gov/show/NCT05635266,2022-11-22 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
168,431628,2022-12-02 15:20:34.416494,Kesimpta (Ofatumumab) Pregnancy Registry,<b>Conditions</b>:    Multiple Sclerosis;   Pregnancy<br /><b>Intervention</b>:    Other: Kesimpta<br /><b>Sponsor</b>:    Novartis Pharmaceuticals<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/show/NCT05634967,2022-11-22 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
169,431626,2022-12-02 15:20:34.412534,Effect of Vestibular Rehabilitation on Trunk Kinetic and Kinematic Parameters in Patients With Multiple Sclerosis,<b>Condition</b>:    Vestibular Rehabilitation in MS<br /><b>Interventions</b>:    Other: Cawthorne Cooksey exercise protocol;   Other: conventional vestibular rehabilitation<br /><b>Sponsor</b>:    October 6 University<br /><b>Completed</b>,https://clinicaltrials.gov/ct2/show/NCT05635890?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-12-02 12:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
170,431620,2022-12-02 15:20:34.400246,Disability Level and Trunk Control in Individuals With Multiple Sclerosis,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Other: Assessment<br /><b>Sponsors</b>:    Hacettepe University;   Bandırma Onyedi Eylül University<br /><b>Recruiting</b>,https://clinicaltrials.gov/show/NCT05634993,2022-11-11 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
171,431375,2022-12-01 15:16:35.846814,Multimodal Imaging Signatures of the Biological Mechanisms Underlying Neurodegeneration in Multiple Sclerosis,<b>Condition</b>:    Multiple Sclerosis (MS)<br /><b>Intervention</b>:    Other: MRI<br /><b>Sponsor</b>:    Assistance Publique - Hôpitaux de Paris<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/show/NCT05633875,2022-11-21 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
172,431188,2022-11-30 16:42:07.943009,Feasibility and Effectiveness of a Mindfulness Program Delivered by Web to Patients During Hospitalization and Caregivers.,<b>Condition</b>:    Chronic Migraine; Multiple Sclerosis; Motoneuron Disease<br /><b>Intervention</b>:    Other: no comparator - TAU (Treatment-as-usual)<br /><b>Sponsor</b>:    Fondazione I.R.C.C.S. Istituto Neurologico Carlo Besta<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/show/NCT05623254,2022-10-28 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
173,431008,2022-11-29 13:50:55.520797,A Study to Evaluate the Effect of SAR443820 on Serum Neurofilament Levels in Male and Female Adult Participants With Multiple Sclerosis,<b>Condition</b>:    Multiple Sclerosis<br /><b>Interventions</b>:    Drug: SAR443820;   Other: Placebo<br /><b>Sponsor</b>:    Sanofi<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05630547,2022-07-11 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
174,430181,2022-11-25 14:50:51.915053,Sunlight-mediated Inter-organ Leukocyte Exchange,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Device: 311 nm narrowband UVB irradiation<br /><b>Sponsor</b>:    University Hospital Muenster<br /><b>Recruiting</b>,https://clinicaltrials.gov/show/NCT05627609,2022-11-16 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
175,428981,2022-11-18 14:10:45.500399,OFSEP Very High Definition Cohort,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Other: MRI<br /><b>Sponsor</b>:    EDMUS Foundation<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/show/NCT05622643,2022-11-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
176,427945,2022-11-14 13:29:35.166945,The Effect of Motor Imagery on Balance in Persons With Multiple Sclerosis,<b>Conditions</b>:    Falls;   Motor Imagery;   Multiple Sclerosis;   Balance;   Fatigue<br /><b>Intervention</b>:    Other: Motor Imagery as compared to physical practice for balance tasks<br /><b>Sponsor</b>:    Dominican University of New York<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/show/NCT05615207,2022-07-11 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
177,427943,2022-11-14 13:29:35.160973,Effect of Bio-electromagnetic Energy Regulation Therapy on Erectile Dysfunction in Patients With Multiple Sclerosis,"<b>Conditions</b>:    Erectile Dysfunction Due to Diseases Classified Elsewhere;   Multiple Sclerosis, Relapsing-Remitting<br /><b>Interventions</b>:    Device: bio-electromagnetic energy regulation therapy (BEMER) machine model type: B.BOX CLASSIC, model NO: 420100, 12-15 Volt, (BEMER Int.AG, Liechtenstein product).;   Device: placebo BEMER<br /><b>Sponsor</b>:    Imam Abdulrahman Bin Faisal University<br /><b>Not yet recruiting</b>",https://clinicaltrials.gov/show/NCT05615454,2022-06-11 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
178,426577,2022-11-09 13:22:21.097464,Telerehabilitation of Multidomain Cognitive Impairment in Multiple Sclerosis,"<b>Condition</b>:    Multiple Sclerosis<br /><b>Interventions</b>:    Other: Clinical assessment;   Other: Classical cognitive evaluation of several domains:;   Other: Ecological evaluation;   Behavioral: Patent reported outcomes (PRO's);   Other: Telerehabilitation : active procedure;   Other: Telerehabilitation : comparator procedure<br /><b>Sponsors</b>:    University Hospital, Bordeaux;   Celgene<br /><b>Not yet recruiting</b>",https://clinicaltrials.gov/show/NCT05611047,2022-08-30 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
179,426374,2022-11-09 00:15:47.456296,Study Evaluating Kesimpta® Treatment Effects in Patients With Relapsing Multiple Sclerosis Transitioning From Other Therapies,,https://clinicaltrials.gov/ct2/show/NCT05566756,2022-09-30 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
180,423964,2022-11-04 13:00:15.542187,Acute Optic Neuritis Network: an International Study That Invesitages Subjects With a First-ever Episode of Acute Inflammation of the Optic Nerve,"<b>Conditions</b>:    Demyelinating Diseases;   Multiple Sclerosis;   Neuromyelitis Optica Spectrum Disorder Attack;   Myelin Oligodendrocyte Glycoprotein Antibody-associated Disease;   Optic Neuritis<br /><b>Intervention</b>:    Other: non-interventional study<br /><b>Sponsor</b>:    Experimental and Clinical Research Center, a cooperation between the Max Delbrück Center for Molecul<br /><b>Recruiting</b>",https://clinicaltrials.gov/show/NCT05605951,2022-10-23 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
181,423961,2022-11-04 13:00:15.536060,"A Post-Authorization, Long-term Study of Ozanimod Real-world Safety","<b>Condition</b>:    Multiple Sclerosis, Relapsing-Remitting<br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    Bristol-Myers Squibb<br /><b>Active, not recruiting</b>",https://clinicaltrials.gov/show/NCT05605782,2022-10-31 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
182,423441,2022-11-03 13:00:16.745266,"Lesion Load and Location in Relation to Cognition, Fatigue and Physical Disability in RRMS","<b>Condition</b>:    Relapsing Remitting Multiple Sclerosis<br /><b>Interventions</b>:    Diagnostic Test: VolBrain, a fully automated platform to generate the volumetric data (lesion count, volume and location as well as different atrophy measures);   Other: Brief International Cognitive Assessment for Multiple Sclerosis (BICAMS)<br /><b>Sponsor</b>:    Assiut University<br /><b>Completed</b>",https://clinicaltrials.gov/show/NCT05604092,2022-10-21 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
183,422154,2022-11-01 06:30:17.217248,Multiple Sclerosis and Menopause: the effect of hormone replacement therapy on clinical picture and immunology of multiple sclerosis,"<p>EudraCT Number: 2014-005129-10<br />Sponsor Protocol Number: Elovaara09112014<br />Sponsor Name: Irina Elovaara<br />Start Date: 2015-01-27<br />Medical condition: Multiple sclerosis<br />Disease: <br />Version: 17.1<br />SOC Term: 100000004852<br />Classification Code: 10064137<br />Term: Progression of multiple sclerosis<br />Level: LLT<br />Version: 17.1<br />SOC Term: 100000004852<br />Classification Code: 10070425<br />Term: Multiple sclerosis exacerbation<br />Level: LLT<br /><br />Population Age: Adults<br />Gender: Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-005129-10/FI"">FI</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2014-005129-10,,17,,17,WHO XML import,https://trialsearch.who.int/
184,418050,2022-10-28 12:45:13.649755,"Performance and Long-term Safety of FlowOx2.0™, Multiple Sclerosis, Spasticity and Pain","<b>Conditions</b>:    Multiple Sclerosis;   Spasticity, Muscle;   Pain<br /><b>Intervention</b>:    Device: FlowOx 2.0<br /><b>Sponsor</b>:    Otivio AS<br /><b>Enrolling by invitation</b>",https://clinicaltrials.gov/show/NCT05598736,2022-10-25 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
185,416680,2022-10-27 13:47:00.076321,Safety and Efficacy Study of Fingolimod in Taiwanese Adults (= 20years) With Relapsing Remitting Multiple Sclerosis,,https://clinicaltrials.gov/ct2/show/NCT04480853,2020-07-17 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
186,416599,2022-10-27 12:30:18.003110,Immunogenicity of the Recombinant Zoster Vaccine in Multiple Sclerosis Patients,<b>Conditions</b>:    Shingles;   Zoster<br /><b>Intervention</b>:    Biological: recombinant zoster vaccine<br /><b>Sponsor</b>:    Prof Patrice Lalive<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05596526?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-10-27 12:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
187,412930,2022-10-25 08:00:17.576790,"An open-label, single arm, multi-center extension study evaluating long-term safety, tolerability and effectiveness of ofatumumab in subjects with relapsing multiple sclerosis","<p>EudraCT Number: 2017-004703-51<br />Sponsor Protocol Number: COMB157G2399<br />Sponsor Name: Novartis Pharma AG<br />Start Date: 2019-01-10<br />Medical condition: Multiple sclerosis<br />Disease: <br />Version: 20.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10048393<br />Term: Multiple sclerosis relapse<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/DE"">DE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/SK"">SK</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/HU"">HU</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/GB"">GB</a> (GB - no longer in EU/EEA), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/NL"">NL</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/AT"">AT</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/FR"">FR</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/PT"">PT</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/ES"">ES</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/CZ"">CZ</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/SE"">SE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/LT"">LT</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/DK"">DK</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/FI"">FI</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/BE"">BE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/LV"">LV</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/GR"">GR</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-004703-51/HR"">HR</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number%3A2017-004703-51,,15,,15,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
188,412442,2022-10-25 00:40:14.485582,"AN OPEN-LABEL, PARALLEL-GROUP STUDY TO EVALUATE SAFETY, TOLERABILITY, PHARMACOKINETICS, AND PHARMACODYNAMIC EFFECTS OF OCRELIZUMAB IN CHILDREN AND ADOLESCENTS WITH RELAPSING-REMITTING MULTIPLE SCLE...","<p>EudraCT Number: 2016-002667-34<br />Sponsor Protocol Number: WA39085<br />Sponsor Name: F. Hoffmann-La Roche Ltd<br />Start Date: 2020-03-06<br />Medical condition: Relapsing-remitting multiple sclerosis (MS)<br />Disease: <br />Version: 21.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063399<br />Term: Relapsing-remitting multiple sclerosis<br />Level: PT<br />Version: 20.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10039720<br />Term: Sclerosis multiple<br />Level: LLT<br /><br />Population Age: Children, Adolescents, Under 18<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002667-34/PL"">PL</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002667-34/IT"">IT</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2016-002667-34,,17,,17,WHO XML import,https://trialsearch.who.int/
189,412421,2022-10-25 00:15:18.515701,"A Randomized, Double-Blind, Double-Dummy, Placebo-Controlled, 3-
Arm, Parallel-Group Study in Pediatric Subjects Aged 10 Through 17 Years to Evaluate the Efficacy
and Safety of BG00012 and BIIB017 ...","<p>EudraCT Number: 2018-000516-22<br />Sponsor Protocol Number: 800MS301<br />Sponsor Name: Biogen Idec Research Limited<br />Start Date: 2019-07-08<br />Medical condition: Relapsing Remitting Multiple Sclerosis (RRMS) <br />Disease: <br />Version: 20.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10029205<br />Term: Nervous system disorders<br />Level: SOC<br />Version: 20.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063399<br />Term: Relapsing-remitting multiple sclerosis<br />Level: PT<br /><br />Population Age: Children, Adolescents, Under 18<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-000516-22/PT"">PT</a> (Not Authorised), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-000516-22/EE"">EE</a> (Prematurely Ended), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-000516-22/HU"">HU</a> (Prematurely Ended)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-000516-22,,17,,17,WHO XML import,https://trialsearch.who.int/
190,407407,2022-10-21 12:25:18.740122,Turkish Version of F-2-MS,"<b>Conditions</b>:    Cultural Adaptation;   Reliability;   Validity;   Multiple Sclerosis;   Fatigue<br /><b>Intervention</b>:    Other: Cultural adaptation, reliability and validity<br /><b>Sponsor</b>:    Pamukkale University<br /><b>Not yet recruiting</b>",https://clinicaltrials.gov/show/NCT05590533,2022-10-19 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
191,404355,2022-10-19 12:50:08.887350,Neurogenic Lower Urinary Tract Symptoms in Patients With Multiple Sclerosis,<b>Conditions</b>:    Multiple Sclerosis;   Neurogenic Bladder<br /><b>Interventions</b>:    Diagnostic Test: Urodynamic Study (Filling cystometry and pressure-flow study);   Diagnostic Test: Questionnaires;   Diagnostic Test: Uroflowmetry<br /><b>Sponsor</b>:    Koç University<br /><b>Recruiting</b>,https://clinicaltrials.gov/show/NCT05587101,2022-12-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
192,404354,2022-10-19 12:50:08.884841,Teleassessment in Ataxic Multiple Sclerosis,<b>Conditions</b>:    Ataxia;   Multiple Sclerosis<br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    Hacettepe University<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05585541,2022-10-13 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
193,403105,2022-10-17 17:35:19.146681,"A Phase IIa, Open-label, Multicentre Dose-Finding Trial in Patients with Relapsing Forms of Multiple Sclerosis (RMS) to Evaluate the Safety, Tolerability and Preliminary Efficacy of EHP-101","<p>EudraCT Number: 2022-000253-92<br />Sponsor Protocol Number: EHP-101-MS02<br />Sponsor Name: Emerald Health Pharmaceuticals Inc.<br />Start Date: 2022-10-14<br />Medical condition: Relapsing Forms of Multiple Sclerosis (RMS)<br />Disease: <br />Version: 21.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10080700<br />Term: Relapsing multiple sclerosis<br />Level: PT<br />Version: 21.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063400<br />Term: Secondary progressive multiple sclerosis<br />Level: PT<br />Version: 21.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063399<br />Term: Relapsing-remitting multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2022-000253-92/ES"">ES</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2022-000253-92,,17,,17,WHO XML import,https://trialsearch.who.int/
194,401170,2022-10-14 12:55:15.648650,Transient and Immediate Motor Effects of Exercise in Progressive Multiple Sclerosis,"<b>Conditions</b>:    Multiple Sclerosis, Chronic Progressive;   High-Intensity Interval Training;   Motor Symptoms<br /><b>Interventions</b>:    Behavioral: HIIT;   Behavioral: MCT<br /><b>Sponsor</b>:    Klinik Valens<br /><b>Recruiting</b>",https://clinicaltrials.gov/show/NCT05562414,2022-09-28 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
195,400545,2022-10-13 15:57:03.370462,Characterization of Early Patients Initiating Ofatumumab for Treatment of Multiple Sclerosis.,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Other: Ofatunumab<br /><b>Sponsor</b>:    Novartis Pharmaceuticals<br /><b>Completed</b>,https://clinicaltrials.gov/show/NCT05576779,2022-10-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
196,400302,2022-10-13 06:40:18.064662,"Multi-center, Randomized, Double-blind, Parallel-group, Double-dummy, Active-controlled, Comparative Study to Evaluate the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Ponesimod Vers...","<p>EudraCT Number: 2020-004431-24<br />Sponsor Protocol Number: 67896153MSC3001<br />Sponsor Name: Janssen-Cilag International NV<br />Start Date: 2022-09-30<br />Medical condition: Relapsing-remitting Multiple Sclerosis<br />Disease: <br />Version: 21.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063399<br />Term: Relapsing-remitting multiple sclerosis<br />Level: PT<br /><br />Population Age: Children, Adolescents, Under 18<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-004431-24/SE"">SE</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-004431-24,,17,,17,WHO XML import,https://trialsearch.who.int/
